time,tas,pr,evspsblpot,name
2011-05-16 12:00:00,286.70032,8.0053605e-06,3.304114692031647e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-06-16 00:00:00,287.88025,3.2818676e-05,4.497899821366934e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-07-16 12:00:00,293.31326,2.1566551e-05,4.9242813634397426e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-08-16 12:00:00,292.85382,4.054891e-05,3.7125878156815393e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-09-16 00:00:00,286.70624,2.5680389e-05,2.5030860968686498e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-10-16 12:00:00,282.62192,1.0994854e-05,1.1129419940170936e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-11-16 00:00:00,276.69778,1.0327831e-05,3.757545472347552e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2011-12-16 12:00:00,273.59436,2.0894979e-05,2.0905691864990974e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-01-16 12:00:00,275.02112,1.5558826e-05,2.870542614160362e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-02-15 12:00:00,273.02182,1.2847614e-05,3.49590607112484e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-03-16 12:00:00,274.43384,1.0596246e-05,1.4804335807569373e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-04-16 00:00:00,282.66394,1.6620741e-05,2.709343169792568e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-05-16 12:00:00,284.55765,3.6768644e-05,3.492350464027078e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-06-16 00:00:00,286.9022,2.6898495e-05,4.552014978532899e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-07-16 12:00:00,289.6143,3.0785588e-05,4.570630011465908e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-08-16 12:00:00,288.7493,2.51677e-05,3.292638332898982e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-09-16 00:00:00,285.18857,6.011529e-06,2.1691580201897035e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-10-16 12:00:00,282.5034,1.900392e-05,1.1720361914406828e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-11-16 00:00:00,278.51306,3.664764e-05,4.168917225136323e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2012-12-16 12:00:00,270.92514,1.0514101e-05,2.2722460667496962e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-01-16 12:00:00,273.1566,2.3572155e-05,2.8794123859719786e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-02-15 00:00:00,274.7994,3.2913907e-05,5.023623667509338e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-03-16 12:00:00,278.02072,1.4512113e-05,1.053536127025663e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-04-16 00:00:00,281.31802,1.2947064e-05,2.3428930970969304e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-05-16 12:00:00,287.30588,3.2393153e-05,3.79753645788045e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-06-16 00:00:00,289.20065,4.8547347e-05,4.832677976694273e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
